0,90,76,94,68,34,61,75,16,C,14,18,0
0,69,31,23,39,20,73,C,47,99,37,81,0
0,93,13,36,82,71,62,70,C,42,8,6,0
0,56,74,3,55,17,63,19,C,77,67,53,0
0,78,15,45,40,60,58,57,C,43,27,21,0
0,12,2,89,7,59,48,C,35,88,1,79,0
0,41,5,66,25,44,97,83,87,C,49,85,0
0,50,96,65,22,52,4,24,C,33,95,80,0
0,84,92,30,38,51,98,29,26,C,9,32,0
0,28,10,46,86,11,91,54,72,C,64,C,0
