0,35,70,79,21,84,24,92,82,C,71,17,0
0,22,87,20,33,65,2,59,C,12,96,66,0
0,44,53,18,4,7,6,C,90,62,23,95,0
0,34,8,64,68,49,46,78,C,11,63,98,0
0,93,51,42,39,19,75,45,86,C,13,99,0
0,26,91,3,60,100,77,56,81,C,40,38,0
0,55,85,88,89,67,48,94,74,C,41,80,0
0,58,52,32,25,27,73,C,83,36,76,1,0
0,47,31,29,72,37,28,C,9,61,43,54,0
0,50,5,30,57,15,69,10,16,C,97,14,0
